hashtag_H   cluster_C_leader(userID)   relative_frequency_H_C  frequency_H_in_C  frequency_H_overall   count_H_in_C   count_tweets_in_C   count_H_entire_dataset    count_tweets_entire_dataset
MitchMcConnell	255812611	3.6747830529	.0017391304	.0004732607	1	575	1	2113
VoteBlueToSaveAmerica	255812611	1.4699130348	.0034782608	.0023663038	2	575	5	2113
"Donetsk,Donetsk"	262219168	3.6747830529	.0017391304	.0004732607	1	575	1	2113
GenocideOfUkrainians	262219168	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"NoFlyZoneOverUkraine,ClosetheSkyoverUkraine,StandWithUkraine️,StopPutinNOW"	262219168	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"Russia,Ukraine,Russianforces"	262219168	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"SlavaUkrainii,SlavaZelenskyy"	262219168	3.6747830529	.0017391304	.0004732607	1	575	1	2113
Ukrainian	262219168	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"LindseyGraham,KatanjiBrownJackson,CorruptGOP"	288277167	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"MinimumWage,Wealth"	288277167	3.6747830529	.0017391304	.0004732607	1	575	1	2113
RIP	288277167	3.6747826647	.0034782608	.0009465215	2	575	2	2113
auspol	307755781	1.7877320801	.0626086956	.0350212967	36	575	74	2113
FedICAC	307755781	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"lockdowns,pandemic"	307755781	3.6747830529	.0017391304	.0004732607	1	575	1	2113
BetoForGovernor	342863309	1.8373913323	.0017391304	.0009465215	1	575	2	2113
BetoForTexas	342863309	3.6747826057	.0052173913	.0014197823	3	575	3	2113
BetoForTexas	342863309	3.6747826057	.0052173913	.0014197823	3	575	3	2113
HD108	342863309	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"JohnsonOut27,SackBorisJohnson"	368240745	3.6747830529	.0017391304	.0004732607	1	575	1	2113
StandWithUkraine	368240745	1.2249275293	.0069565217	.0056791292	4	575	12	2113
UkraineCrisis	368240745	3.6747830529	.0017391304	.0004732607	1	575	1	2113
Covid	467726691	1.8373913323	.0034782608	.0018930430	2	575	4	2113
ExpandTheCourt	467726691	2.4498550235	.0034782608	.0014197823	2	575	3	2113
FireGarland	467726691	3.6747830529	.0017391304	.0004732607	1	575	1	2113
MerrickGarland	467726691	2.4498550235	.0034782608	.0014197823	2	575	3	2113
RealityWinner	467726691	1.4699130348	.0034782608	.0023663038	2	575	5	2113
TrumpIsGuilty	467726691	3.6747830529	.0017391304	.0004732607	1	575	1	2113
500KWithNatouch	490002009	3.6747826647	.0034782608	.0009465215	2	575	2	2113
500KWithNatouch	490002009	3.6747826647	.0034782608	.0009465215	2	575	2	2113
IntroductionLoveAt9	490002009	3.6747826647	.0034782608	.0009465215	2	575	2	2113
OhmFluke3rdFallingForYou	490002009	1.8373913323	.0017391304	.0009465215	1	575	2	2113
LongCovid	605153786	.4481442175	.0086956521	.0194036914	5	575	41	2113
LongCOVID	605153786	1.8373913323	.0017391304	.0009465215	1	575	2	2113
N95sForAll	605153786	3.6747830529	.0017391304	.0004732607	1	575	1	2113
NoLeana	605153786	3.6747830529	.0017391304	.0004732607	1	575	1	2113
Brexit	722242009	.4593478209	.0017391304	.0037860861	1	575	8	2113
"NHS,Brexit"	722242009	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"truth,JohnsonOut52,ToriesInPutinsPocket,ToriesOut,RussiaWarCrimes,Oligarchs"	722242009	3.6747830529	.0017391304	.0004732607	1	575	1	2113
NHSHeroes	728273994	3.6747830529	.0017391304	.0004732607	1	575	1	2113
Rare	728273994	3.6747830529	.0017391304	.0004732607	1	575	1	2113
StandTogether	728273994	3.6747830529	.0017391304	.0004732607	1	575	1	2113
AlboForPM	793331593	1.6332367058	.0139130434	.0085186938	8	575	18	2113
Mon4Kooyong	793331593	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"VoteJoshOut,kooyongvotes,Kooyong,LNPCorruptionParty"	793331593	3.6747830529	.0017391304	.0004732607	1	575	1	2113
